title,price,rooms,mtts,floor,link,description
"Piso en avenida de la Galaxia, Aravaca, Madrid",2.100,4 hab.,160 m²,Planta 2ª exterior con ascensor,/inmueble/97839145/,"
Estupendo piso ubicado en Aravaca pueblo, en urbanización muy familiar y tranquila.
La vivienda es muy luminosa y fue reformada hace 5...
"
"Piso en calle de Irún, Argüelles, Madrid",2.850,5 hab.,200 m²,Planta 3ª exterior con ascensor,/inmueble/98315573/,"
¡Magnífico apartamento en una de las mejores zonas de Madrid, ARGÜELLES/PLAZA ESPAÑA!
El piso consta de 200m2 útiles, y cuenta con un...
"
"Piso en Argüelles, Madrid",2.700,3 hab.,200 m²,Planta 3ª exterior con ascensor,/inmueble/97690913/,"
HOUSE & HOME INMOBILIARIA.
Alquila:
Espectacular tercer piso exterior, con ascensor y aire acondicionado en edificio señorial. Muy lu...
"
"Piso en calle de Valderrodrigo, 68, Valdezarza, Madrid",1.350,3 hab.,86 m²,Planta 3ª exterior con ascensor,/inmueble/98440358/,"
Calyon inversiones se hace cargo de esta magnífica vivienda de 3 habitaciones y 2 baños completos con el coste calefacción incluida en el...
"
"Estudio en calle de la Princesa, 27, Argüelles, Madrid",800,40 m²,Planta 20ª exterior con ascensor,25 ago ,/inmueble/98616062/,"
Estudio en alquiler en vigésima planta en el lujoso edificio del Hotel Meliá Princesa Madrid Situado en una de las mejores zonas de Madri...
"
"Piso en calle de Arriaza, Argüelles, Madrid",995,1 hab.,40 m²,Planta 4ª interior con ascensor,/inmueble/98456356/,"
Se alquila piso recién reformado en la calle Arriaza en pleno centro de Madrid, junto a la Plaza de España, el Palacio Real y muy cerca d...
"
"Piso en Barrio Arguelles, s/n, Argüelles, Madrid",1.800,3 hab.,146 m²,Planta 6ª interior con ascensor,/inmueble/98310159/,"
Margarita Real Estate alquila excelente piso interior sin amueblar de 146 mts en la calle Quintana del barrio Arguelles.
Al entrar en la...
"
"Piso en avenida Santo Ángel de la Guarda, 23, Valdezarza, Madrid",1.650,2 hab.,100 m²,Planta 2ª exterior con ascensor,/inmueble/97711818/,"
Magnifico piso a estrenar, en urbanización completamente cerrada con portero físico, piscinas y amplias zonas verdes con parque infantil....
"
"Piso en calle de Valderrey, 38, Valdezarza, Madrid",850,3 hab.,80 m²,Planta 4ª exterior con ascensor,/inmueble/97548563/,"
Se alquila vivienda, exterior, de 81 m2 (71m2 útiles) según catastro con tres dormitorios, cuarto de baño completo, salón y cocina indepe...
"
"Piso en calle de la Princesa, 27, Argüelles, Madrid",2.100,1 hab.,75 m²,Planta 15ª exterior con ascensor,/inmueble/98581236/,"
Apartamento de lujo situado en el barrio más apreciado y cosmopolita de Madrid a cinco minutos del Templo de Debod y parque del Oeste, ju...
"
"Piso en calle de Juan Álvarez Mendizábal, 21, Argüelles, Madrid",1.295,1 hab.,52 m²,Planta 1ª interior con ascensor,/inmueble/98576765/,"
- Oportunidad. Particular, sin comisiones ni honorarios de agencia.
Piso totalmente reformado en 2020, nuevo, inmejorables calidades y lo...
"
"Piso en calle de Nueva Zelanda, 27, Ciudad Universitaria, Madrid",900,2 hab.,50 m²,Entreplanta exterior sin ascensor,/inmueble/95096656/,"
Piso recién reformado, completamente exterior, muy luminoso.
La vivienda se distribuye en: dos amplios dormitorios (amueblados, uno con...
"
"Piso en calle de San Restituto, Valdezarza, Madrid",1.600,2 hab.,98 m²,Planta 3ª exterior con ascensor,/inmueble/98568788/,"
Se alquila piso recién pintado de 2 dormitorios con calidades de lujo, tercera planta, Metro de Valdezarza a 200 m.
Piso sin amueblar de...
"
"Piso en calle de Beatriz de Bobadilla, Ciudad Universitaria, Madrid",1.950,4 hab.,165 m²,Planta 7ª exterior con ascensor,/inmueble/98487465/,"
Jack House ofrece este estupendo piso señorial en alquiler. Zona exclusiva de Madrid, estupendamente comunicada y con todos los servicios...
"
"Piso en calle de Arriaza, Argüelles, Madrid",995,1 hab.,40 m²,Planta 4ª interior con ascensor,/inmueble/98430406/,"
Apartamento muy luminoso, recién reformado.
Cocina completamente equipada con todos los electrodomésticos, excepto lavavajillas, termo de...
"
"Piso en ZARZA, Aravaca, Madrid",1.250,3 hab.,96 m²,Bajo exterior con ascensor,/inmueble/98428523/,"
ESPECTACULAR Y TOTALMENTE REFORMADO PISO en ARAVACA!
DISPONIBLE A 1 DE SEPTIEMBRE 2022!
Vivienda de 92 metros con 3 amplias habitacione...
"
"Piso en calle del Doctor Juan José López Ibor, Valdezarza, Madrid",1.880,3 hab.,142 m²,Planta 7ª exterior con ascensor,/inmueble/97838852/,"
Disponemos del alquiler de un maravilloso piso en la calle Juan José López Ibor, en una de las mejores zonas de Madrid. La vivienda se en...
"
"Piso en avenida del Talgo, 155, Aravaca, Madrid",1.450,3 hab.,102 m², con ascensor,/inmueble/98559297/,"
Se alquila piso con jardín a escasos metros de la estación de aravaca.
El piso tiene tres dormitorios, un baño, un aseo, cocina independi...
"
"Piso en calle de Beatriz de Bobadilla, Ciudad Universitaria, Madrid",2.000,4 hab.,166 m²,Planta 4ª exterior con ascensor,/inmueble/98428990/,"
-ZONA GUZMAN EL BUENO- Piso de 166m², exterior, sin amueblar y para entrar a vivir. La vivienda consta de salón con acceso a terraza, cua...
"
"Piso en calle Darío Aparicio, Valdemarín, Madrid",1.000,1 hab.,74 m²,Planta 3ª exterior con ascensor,/inmueble/98418535/,"
Fabuloso Dúplex de lujo en urbanización privada.
El piso de 74 metros cuadrados se divide en cocina independiente con electrodomésticos...
"
"Piso en calle de Ilustración, Argüelles, Madrid",2.500,2 hab.,70 m²,Planta 4ª con ascensor,/inmueble/87240345/,"
UBK-797140
(Disponible 1-24 meses)
Homelike es una plataforma online de reservas de apartamentos amueblados para estancias cortas o lar...
"
"Piso en calle Tutor, Argüelles, Madrid",950,2 hab.,65 m²,Entreplanta interior con ascensor,/inmueble/86457882/,"
VIVIR BIEN alquila piso de 2 dormitorios, uno de ellos doble, reformado y amueblado, muy cerca del intercambiador de Moncloa y metro argu...
"
"Piso en calle de Irún, Argüelles, Madrid",2.850,5 hab.,205 m²,Planta 3ª exterior con ascensor,/inmueble/97240585/,"
ID-2469 ZONA PRINCIPE PIO, TEMPLO DEBOD.
Ubicado a 2 calles de la Estación de Príncipe Pío donde encontraras metro, Renfe y autobuses.
V...
"
"Piso en calle quintana, 1, Argüelles, Madrid",1.600,2 hab.,80 m²,Planta 6ª exterior con ascensor,/inmueble/34443072/,"
Quintana 1. Edificio de lujo y moderno, Exterior, 2 dormitorios (uno de ellos en suite), con armarios empotrados, 2 baños mármol, cocina...
"
"Piso en Ciudad Universitaria, Madrid",1.100,1 hab.,60 m², con ascensor,/inmueble/98581666/,"
ALQUILER DE ESTUPENDO APARTAMENTO DE 50 M2 EN CIUDAD UNIVERSITARIA
Oportunidad de vivir en una urbanizacion única en Madrid. Residencial...
"
"Piso en Argüelles, Madrid",5.000,3 hab.,220 m²,Planta 2ª exterior con ascensor,/inmueble/98505149/,"
SC Houser ofrece piso exterior en alquiler. Reforma integral con calidades de lujo, equipado con alta tecnología en domótica. Consta de t...
"
"Piso en calle Ardales, Aravaca, Madrid",2.200,3 hab.,180 m²,Planta 1ª exterior con ascensor,/inmueble/98375292/,"
En la mejor zona de Aravaca, junto zona verde Parque de la Ermita y Clínica de la Zarzuela.
Impecable piso muy bien conservado.
Se encuen...
"
"Piso en calle de Valderrodrigo, Valdezarza, Madrid",1.150,2 hab.,91 m²,Planta 3ª exterior con ascensor,/inmueble/98320621/,"
Estrenar un piso, aunque sea después de una reforma importante es un privilegio. En la zona de
Antonio Machado. rodeado de comercios, co...
"
"Piso en avenida de la Osa Mayor, Aravaca, Madrid",1.390,3 hab.,102 m²,Planta 2ª interior sin ascensor,/inmueble/98281491/,"
A estrenar! Piso recién reformado. Especialmente luminoso.
Buen salón (37m2) con grandes ventanales. Cocina con isla integrada en el sal...
"
"Piso en GABRIELA MISTRAL, Ciudad Universitaria, Madrid",2.800,4 hab.,200 m²,Planta 7ª exterior con ascensor,/inmueble/98230898/,"
INCREIBLE UBICACION. piso de 200m2, está disponible a partir del 1 de octubre.
Actualmente, se está llevando a cabo una reforma integral...
"
"Dúplex en calle del Marqués de Urquijo, Argüelles, Madrid",900,1 hab.,55 m²,Planta 4ª exterior con ascensor,/inmueble/98136001/,"
Superhabit Consulting alquila este fantástico Duplex en pleno centro, 4ª planta con ascensor, muy luminoso, amueblado y cocina equipada c...
"
"Piso en paseo Rinconada, Aravaca, Madrid",3.300,4 hab.,240 m²,Planta 1ª exterior con ascensor,/inmueble/98106213/,"
Piso de 240 m² en una de la mejor urbanización de Aravaca por su proximidad a Madrid. El piso dispone de 3 amplias habitaciones, 3 en sui...
"
"Piso en calle Valle de Arán, Ciudad Universitaria, Madrid",1.250,3 hab.,90 m²,Bajo exterior sin ascensor,/inmueble/96708647/,"
Ifrala Inmobiliaria alquila Piso para estudiantes, Practicas Renfe... amueblado, disponibilidad inmediata. Se encuentra en la calle Valle...
"
"Piso en calle Artesa de Segre, Ciudad Universitaria, Madrid",900,1 hab.,66 m²,Bajo exterior con ascensor,/inmueble/93132111/,"
Apartamento en alquiler, disponible en la 1ª quincena de agosto, en la zona de Puerta de Hierro en urbanización privada con piscina, jard...
"
"Piso en paseo del Pintor Rosales, Argüelles, Madrid",1.550,2 hab.,120 m²,Planta 1ª exterior con ascensor,/inmueble/97626705/,"
Piso exterior en alquiler de 120m en Paseo De Pintor Rosales a escasos pasos de la calle Princesa y del Metro Argüelles
La vivienda se en...
"
"Chalet adosado en calle Araquil, Aravaca, Madrid",2.750,4 hab.,300 m²,,/inmueble/97584997/,"
Andra inversiones gestiona el alquiler de esta casa en el centro de Aravaca. La distribución es muy buena ya que desde la entrada se acce...
"
"Piso en paseo del Pintor Rosales, Argüelles, Madrid",1.800,2 hab.,70 m²,Planta 3ª interior con ascensor,/inmueble/97560919/,"
Grupo Valeria le acerca un piso estupendo de dos dormitorios en Paseo Pintor Rosales.
es la zona mas exclusiva de Argüelles. Vivirá en e...
"
"Piso en calle de Irún, Argüelles, Madrid",2.850,4 hab.,205 m²,Planta 3ª exterior con ascensor,/inmueble/96797269/,"
VENZA SOLUCIÓN alquila piso en PLAZA DE ESPAÑA muy Luminoso. Calefacción incluida en el precio
Si quiere visitarlo contactar al número d...
"
"Piso en calle de la Princesa, Argüelles, Madrid",1.150,1 hab.,73 m²,Planta 2ª exterior con ascensor,/inmueble/91935394/,"
¡POR TEMPORADAS! Disponible! .
¡Ideal para personas que quieran disfrutar del centro de Madrid!
Precioso piso junto a Plaza de España....
"
"Ático en calle de mozart, Casa de Campo, Madrid",1.300,1 hab.,85 m²,Planta 8ª exterior con ascensor,/inmueble/32866785/,"
ATICO, reformado y recién pintado, estupendo, en una de las mejores zonas de Madrid, con increibles vistas. Consta de hall de entrada, sa...
"
"Chalet pareado en Aravaca, Madrid",2.300,5 hab.,313 m²,,/inmueble/98354807/,"
Maravilloso Chalet en alquiler en zona inmejorable de Aravaca
- Chalet pareado a escasos minutos andando del centro de Aravaca (por lo q...
"
"Piso en paseo del Pintor Rosales, 32, Argüelles, Madrid",5.500,5 hab.,430 m²,Planta 6ª exterior con ascensor,/inmueble/93754718/,"
MAGNÍFICA Y ESPECTACULAR VIVIENDA EN LA ZONA MÁS TRANQUILA Y RESIDENCIAL DEL PASEO.
Cuenta con 400 m2 en una 6º planta, orientación sur-...
"
"Piso en calle de Eduardo Benot, Argüelles, Madrid",1.400,2 hab.,81 m²,Planta 3ª exterior con ascensor,/inmueble/98555379/,"
Estudiantes. Alvencor alquila piso amueblado, de dos dormitorios, dos baños, salón comedor, cocina amueblada con electrodomésticos.
Suelo...
"
"Piso en calle de Ferraz, Argüelles, Madrid",2.300,4 hab.,101 m²,Planta 4ª con ascensor,/inmueble/98491986/,"
¿Quieres vivir en uno de los mejores barrios de Madrid? Desde Redpiso Moncloa-Argüelles ofrecemos un fantástico piso en alquiler en la ca...
"
"Estudio en avenida del Doctor Federico Rubio y Galí, 88, Ciudad Universitaria, Madrid",850,41 m²,Bajo exterior con ascensor,24 ago ,/inmueble/98614584/,"
Se alquila estudio amueblado de 40 m2 recién reformado. Planta baja exterior con amplias ventanas en ambas fachadas orientadas a zonas aj...
"
"Piso en calle del Doctor Juan José López Ibor, 6, Valdezarza, Madrid",1.350,4 hab.,120 m²,Planta 6ª exterior con ascensor,/inmueble/98614793/,"
Precioso piso en urbanización con piscinas y jardín. Muy luminoso y totalmente exterior, con terraza en el salón, en dormitorio principal...
"
"Piso en avenida Valladolid, 11, Casa de Campo, Madrid",890,1 hab.,50 m²,Planta 4ª interior con ascensor,/inmueble/2130943/,"
Vivienda gestionada a través del Plan Alquila de la Comunidad de Madrid (Referencia: V-269529) (IMPORTANTE: Comprobar previamente si se c...
"
"Piso en calle de San Restituto, 49, Valdezarza, Madrid",1.150,2 hab.,81 m²,Planta 1ª exterior con ascensor,/inmueble/35201957/,"
Bonito piso de 81m2 con dos habitaciones y un baño en muy buenas condiciones. Tiene una terraza acristalada y tendedero acristalado en la...
"
"Piso en calle de la Princesa, 3, Argüelles, Madrid",1.200,1 hab.,72 m²,Planta 15ª exterior con ascensor,/inmueble/92779353/,"
Alquiler de apartamento en calle Princesa.
Consta de un dormitorio, un baño, salón-comedor y cocina americana. Totalmente reformado y nu...
"
"Piso en calle Eduardo Benot, 4, Argüelles, Madrid",1.400,2 hab.,84 m²,Planta 2ª exterior con ascensor,/inmueble/598253/,"
NO COBRAMOS HONORARIOS DE AGENCIA.
Alquiler de piso en calle Eduardo Benot 4
Consta de dos dormitorios, un baño completo y un aseo con...
"
"Piso en calle de Martín de los Heros, 59, Argüelles, Madrid",1.900,3 hab.,140 m²,Planta 2ª exterior con ascensor,/inmueble/90686697/,"
Piso exterior con terraza en el salón, de tres dormitorios y dos baños, cocina y gran salón con chimenea. La casa tiene la clásica distri...
"
"Piso en calle de Juan Álvarez Mendizábal, Argüelles, Madrid",1.160,1 hab.,60 m²,Planta 1ª exterior con ascensor,/inmueble/98440937/,"
REF7604. CALEFACCIÓN CENTRAL. Precioso piso de 60m2. Consta de 1 dormitorio con amplio armario empotrado. Cocina totalmente amueblada y e...
"
"Piso en ZARZA, Aravaca, Madrid",1.250,3 hab.,96 m²,Bajo exterior con ascensor,/inmueble/98364914/,"
ESPECTACULAR Y TOTALMENTE REFORMADO PISO en ARAVACA!
DISPONIBLE A 1 DE SEPTIEMBRE 2022!
Vivienda de 92 metros con 3 amplias habitacione...
"
"Chalet pareado en calle de la Golondrina, Aravaca, Madrid",2.000,2 hab.,190 m²,,/inmueble/98361763/,"
Estupendo chalet pareado en la calle de la Golondrina
Se alquila un magnifico chalet pareado, el cual se ha utilizado a modo de oficina...
"
"Piso en calle del Príncipe de Viana, Valdemarín, Madrid",821,1 hab.,75 m²,Planta 1ª exterior con ascensor,/inmueble/98128360/,"
Precioso piso 59,92 m2 junto al Palacio de la Zarzuela, ubicado en un entorno precioso y tranquilo, rodeado de árboles.
Piso en primera...
"
"Piso en plaza Alcira, Valdezarza, Madrid",950,3 hab.,72 m²,Planta 4ª exterior sin ascensor,/inmueble/97963983/,"
""TECNOCASA Estudio Valdezarza alquila vivienda en el distrito de Moncloa, ubicada en la CALLE PLAZA ALCIRA, Una CUARTA planta con altura...
"
"Piso en calle de la Princesa, 61, Argüelles, Madrid",2.400,3 hab.,150 m²,Planta 3ª interior con ascensor,/inmueble/97870743/,"
Vivienda de lujo, a estrenar. Reforma de diseño.
Interior a un gran patio de manzana, que hace poder disfrutar de gran luminosidad y tran...
"
"Ático en paseo de la Florida, 8, Casa de Campo, Madrid",1.750,2 hab.,175 m²,Planta 9ª exterior con ascensor,/inmueble/89760878/,"
Magnifico ático de 105m2 de vivienda, mas 30m2 de terraza cerrada con calefacción que se puede usar de dormitorio u oficina y 40m2 de ter...
"
"Piso en calle de Benito Gutiérrez, 7, Argüelles, Madrid",1.350,3 hab.,103 m²,Planta 2ª exterior con ascensor,/inmueble/97114942/,"
Estupendo piso exterior de 90 m2 útiles con tres habitaciones, recién sometido a una reforma integral. Está para estrenar.
El piso, de t...
"
"Piso en calle de Aguilar de Campóo, 15, Valdezarza, Madrid",1.200,3 hab.,78 m²,Planta 4ª exterior con ascensor,/inmueble/98589793/,"
Fantástico piso con REFORMA A ESTRENAR, dispone de 3 habitaciones con grandes armarios, un práctico salón comedor con zona para ubicar el...
"
"Piso en avenida de Europa, 32, Aravaca, Madrid",2.300,3 hab.,150 m²,Planta 2ª exterior con ascensor,/inmueble/87011817/,"
Particular alquila Piso en Urb. Terrazas de Aravaca ( Av. Europa, 32).
Vivienda de 3 dormitorios, amplio salon, cocina, 2 baños y 2 terra...
"
"Estudio en avenida de Valladolid, 17, Casa de Campo, Madrid",1.100,62 m²,Planta 1ª exterior con ascensor,,/inmueble/90649114/,"
Loft muy amplio, tranquilo y luminoso con vistas al río Manzanares y acceso directo a Madrid Río.
Totalmente amueblado con TV, armario e...
"
"Piso en calle del Doctor Juan José López Ibor, 28, Valdezarza, Madrid",1.750,2 hab.,110 m²,Planta 3ª exterior con ascensor,/inmueble/83845771/,"
Se alquila piso totalmente exterior, de dos dormitorios con dos habitaciones con armarios empotrados en habitaciones y pasillo, y dos bañ...
"
"Piso en calle Isla Cristina, Valdezarza, Madrid",1.600,3 hab.,120 m²,Planta 2ª exterior con ascensor,/inmueble/98194598/,"
""HOUXURY HOMES ofrece vivienda en PUERTA DE HIERRO""
+++CASA SIN AMUEBLAR EN PERFECTO ESTADO+++
La vivienda se encuentra en un 2º, cuent...
"
"Piso en calle de la Princesa, 61, Argüelles, Madrid",2.200,3 hab.,140 m²,Planta 5ª interior con ascensor,/inmueble/98064953/,"
Bonita vivienda destacable por ubicación, edificio y luminosidad en toda la vivienda.
Esta ubicada en preciosa finca representativa (junt...
"
"Piso en calle del General Cadenas Campos, Valdezarza, Madrid",1.650,2 hab.,70 m²,Planta 9ª exterior con ascensor,/inmueble/97973670/,"
-FRANCOS RODRIGUEZ- Piso nuevo de 70m², exterior, sin amueblar y para entrar a vivir. La vivienda consta de salón, dos dormitorios con ar...
"
"Piso en calle de Martín de los Heros, Argüelles, Madrid",1.500,2 hab.,80 m²,Planta 2ª exterior con ascensor,/inmueble/97891518/,"
-ZONA PLAZA DE ESPAÑA- Piso de 80m², exterior, semiamueblado y para entrar a vivir. La vivienda consta de hall de entrada, salón independ...
"
"Piso en calle de Irún, Argüelles, Madrid",2.850,4 hab.,205 m²,Planta 3ª exterior con ascensor,/inmueble/97061315/,"
LIBRE GESTION INMOBILIARIA ALQUILA fantástico piso en zona inmejorable del Centro de Madrid.
La vivienda completamente amueblada dispone...
"
"Piso en Aravaca, Madrid",1.300,2 hab.,85 m²,Semi-sótano exterior sin ascensor,/inmueble/98408352/,"
Visite nuestra web livinghomes. es donde encontrará un mayor número de propiedades. Seguro que encuentra lo que busca.
Living Homes alqu...
"
"Piso en Aravaca, Madrid",2.400,4 hab.,235 m²,Planta 1ª exterior con ascensor,/inmueble/98416375/,"
Descripción del piso:
Hall de entrada con armario gabanero.
Salón comedor con terraza y posibilidad de compartimentar el comedor con una...
"
"Piso en Argüelles, Madrid",1.599,2 hab.,82 m²,Planta 4ª interior con ascensor,/inmueble/38183153/,"
REF. 1506/423. Espectacular piso en la zona de Arguelles, AMUEBLADO en cuarta planta con ascensor. Se distribuye en dos habitaciones, una...
"
"Casa o chalet independiente en Valdemarín, Madrid",6.900,5 hab.,400 m²,,/inmueble/97930855/,"
Exclusiva vivienda de una sola planta de más de 400 m2 en la zona más noble de Valdemarin. Vivienda recién reformada es de distribución m...
"
"Casa o chalet independiente en Ciudad Universitaria, Madrid",10.500,6 hab.,702 m²,,/inmueble/86931650/,"
Chalet independiente con jardín y piscina privada situado en La Colonia Puerta de Hierro, una de las urbanizaciones privadas mas exclusiv...
"
"Dúplex en calle de la Isla de Oza, Ciudad Universitaria, Madrid",3.400,5 hab.,240 m²,Bajo exterior con ascensor,/inmueble/97736015/,"
Art&Home alquila espectacular bajo con jardín (dúplex) en la exclusiva urbanización de Puerta de Hierro junto al antiguo Hospital de Puer...
"
"Piso en calle de Benito Gutiérrez, Argüelles, Madrid",3.343,2 hab.,55 m²,Planta 2ª con ascensor,/inmueble/87733272/,"
UNK-AMPX8
(Disponible 1-24 meses)
Homelike es una plataforma online de reservas de apartamentos amueblados para estancias cortas o larg...
"
"Piso en Antonio machado, 21, Valdezarza, Madrid",900,4 hab.,98 m²,Planta 2ª interior con ascensor,/inmueble/98255360/,"
Buenas! Se alquila este inmueble en una zona inmejorable de Valdezarza.
A escasos metros de supermercados (Dia, corte inglés etc. )
y res...
"
"Estudio en Valdemarín, Madrid",795,42 m²,Planta 1ª exterior con ascensor,,/inmueble/97899849/,"
ARAVACA-VALDEMARIN.
Exclusivo Loft de 40 M2 situado en la Urbanización de de Valdemarín, distrito de Moncloa-Aravaca, dentro de un moder...
"
"Piso en calle de la Princesa, 61, Argüelles, Madrid",4.000,4 hab.,170 m²,Planta 3ª exterior con ascensor,/inmueble/97870631/,"
Vivienda de lujo a estrenar en preciosa finca representativa.
Espectacular reforma, donde destaca la calidez, comodidad y calidad. Pensad...
"
"Piso en calle de Juan Álvarez Mendizábal, 55, Argüelles, Madrid",1.100,2 hab.,60 m²,Planta 2ª interior con ascensor,/inmueble/98625445/,"
ABSTENERSE AGENCIAS INMOBILIARIAS.
Se alquila piso amueblado de dos dormitorios, junto a zonas comerciales y parques, en pleno centro del...
"
"Piso en calle de Cadarso, Argüelles, Madrid",1.400,2 hab.,85 m²,Planta 2ª interior con ascensor,/inmueble/98511405/,"
abbitae propiedades ofrece en alquiler piso de dos dormitorios situado en la segunda planta interior de un edificio construido en el año...
"
"Piso en calle de Beatriz de Bobadilla, Ciudad Universitaria, Madrid",3.000,5 hab.,170 m²,Planta 4ª exterior con ascensor,/inmueble/98506803/,"
""TECNOCASA PUERTA DE HIERRO (REGISTRO DE AGENTES PROFESIONALES INMOBILIARIOS; RAIN Nº00306/18) ALQUILA:
VIVIENDA EN LA ZONA DE CIUDAD UN...
"
"Piso en avenida de Valladolid, Casa de Campo, Madrid",1.500,4 hab.,135 m²,Planta 2ª exterior con ascensor,/inmueble/702852/,"
Piso en alquiler en avenida de Valladolid de 4 dormitorios, 5 armarios empotrados, 1 terraza cerrada y otra abierta, 1 baño y 1 aseo, san...
"
"Piso en calle Ferraz, 44, Argüelles, Madrid",1.050,1 hab.,80 m²,Planta 3ª interior con ascensor,/inmueble/26729035/,"
Apartamento en alquiler en el corazón del Barrio de Argüelles, ideal para parejas. Situado en Comunidad muy tranquila, interior con vista...
"
"Piso en calle de Luisa Fernanda, Argüelles, Madrid",2.790,3 hab.,102 m²,Planta 2ª exterior con ascensor,/inmueble/98217561/,"
Este apartamento estará disponible desde el 24-07-2022.
Fotos próximamente
Estas fotos de muestra pretenden darte una idea del estilo d...
"
"Piso en calle de Cadarso, Argüelles, Madrid",1.200,1 hab.,65 m²,Planta 6ª exterior con ascensor,/inmueble/98107506/,"
ESTUDIO PASEO DE LA FLORIDA ALQUILA: Vivienda muy luminosa con excelente ubicación, 65m2 distribuidos en 1 dormitorio, amplio salón, coci...
"
"Dúplex en calle de Juan Álvarez Mendizábal, 31, Argüelles, Madrid",3.000,180 m²,Bajo exterior con ascensor,,/inmueble/92150716/,"
Tiene 160 m2 tipo loft duplex (planta baja y semisótano con luz), 5 dormitorios (dan al salón del piso), 3 baños completos (2 suite), sal...
"
"Piso en calle de Martín de los Heros, Argüelles, Madrid",2.599,1 hab.,60 m²,Planta 1ª sin ascensor,/inmueble/94130836/,"
UBK-516237
(Disponible 1-24 meses)
Homelike es una plataforma online de reservas de apartamentos amueblados para estancias cortas o lar...
"
"Piso en calle Loeches, 1, Casa de Campo, Madrid",950,1 hab.,60 m²,Entreplanta exterior con ascensor,/inmueble/98369347/,"
Apartamento con un dormitorio, totalmente reformado. A estrenar.
Está vacío, sin amueblar, excepto la cocina, que está amueblada y equipa...
"
"Piso en plaza de España, Argüelles, Madrid",2.950,2 hab.,120 m²,Planta 34ª exterior con ascensor,/inmueble/98249486/,"
ALKO Real Estate presenta este luminoso y lujoso apartamento en alquiler, con excelentes vistas, en Plaza de España, en uno de los edific...
"
"Estudio en calle de Irún, s/n, Casa de Campo, Madrid",1.800,40 m²,Planta 3ª exterior con ascensor,,/inmueble/97971661/,"
Precioso estudio de 35 metros cuadrados a estrenar. El condominio dispone de piscina, gimnasio, cuarto de bicis, lobby para dejar paquete...
"
"Piso en calle de Juan Álvarez Mendizábal, 48, Argüelles, Madrid",2.800,5 hab.,160 m²,Bajo exterior con ascensor,/inmueble/97963806/,"
Sweet Home alquila con TODOS LOS GASTOS INCLUIDOS
Amplísimo Bajo Dúplex exterior muy amplio, situado en ARGUELLES.
Es un inmueble IDEAL...
"
"Piso en calle Armenteros, Valdezarza, Madrid",825,2 hab.,66 m²,Bajo exterior sin ascensor,/inmueble/97775185/,"
Piso de 66 m2 recién reformado con 2 habitaciones (una con armario empotrado) y un amplio baño.
POSIBILIDAD DE ALQUILARSE AMUEBLADO. Se...
"
"Piso en calle Eduardo Benot, 4, Argüelles, Madrid",1.500,2 hab.,92 m²,Planta 3ª exterior con ascensor,/inmueble/785150/,"
NO COBRAMOS HONORARIOS DE AGENCIA.
Alquiler de piso en calle Eduardo Benot 4
Consta de dos dormitorios, dos baños uno con bañera y otro...
"
"Piso en Ciudad Universitaria, Madrid",2.100,4 hab.,220 m²,Planta 1ª exterior con ascensor,/inmueble/97305141/,"
Ref: 99982
Piso en alquiler de 220m², muy luminoso. Planta 1°, exterior
La vivienda cuenta con:
- amplio y soleado salón - comedor
- 4...
"
"Piso en Valdezarza, Madrid",800,2 hab.,60 m²,Entreplanta exterior sin ascensor,/inmueble/96264329/,"
Ref: 98418
Piso en alquiler de 60 m2, muy luminoso. Situado en la entreplanta exterior sin ascensor
La vivienda cuenta con:
- amplio y...
"
"Piso en Aravaca, Madrid",1.400,2 hab.,78 m²,Planta 1ª exterior con ascensor,/inmueble/98536667/,"
Ref: 102166
Disponible a partir del 1 de Octubre.
Piso en alquiler con superficie de 78 m², muy luminoso. Planta 1ra° exterior
Se entr...
"
"Piso en Casa de Campo, Madrid",1.350,3 hab.,80 m²,Planta 1ª exterior con ascensor,/inmueble/98483585/,"
Ref: 101903
Piso en alquiler de 80 m², muy luminoso.
Consta de:
salón comedor luminoso y soleado
3 dormitorios
1 baño completo
cocina...
"
"Piso en Valdemarín, Madrid",1.350,1 hab.,75 m²,Planta 1ª exterior con ascensor,/inmueble/98483239/,"
Ref: 101901. Disponible a partir del 1 octubre 2022
Piso en alquiler de 75 m², muy luminoso. Buen estado de conservación, amueblado y eq...
"
"Piso en paseo de la Florida, 47, Casa de Campo, Madrid",1.000,1 hab.,55 m²,Planta 5ª exterior con ascensor,/inmueble/89679887/,"
Abstenerse inmobiliarias. Disponible a partir de septiembre 2022. Se alquilará siempre y cuando el inquilino pase el estudio de solvencia...
"
"Piso en calle de Irún, 15, Argüelles, Madrid",2.000,1 hab.,60 m²,Planta 2ª exterior con ascensor,/inmueble/95870031/,"
NO AGENCIAS
A PARTIR DE SEPTIEMBRE 2022
APARTAMENTO DE LUJO a ESTRENAR en Moncloa con terraza, garaje, piscina, gimnasio y trastero.
El...
"
"Piso en calle Romero Robledo, 24, Argüelles, Madrid",1.299,1 hab.,75 m²,Planta 4ª exterior con ascensor,/inmueble/81913064/,"
Piso exterior muy luminoso recién reformado de primeras calidades y totalmente amueblado. El piso incluye: Calefacción individual por gas...
"
